,ingre_count,is_described,duration,venue_0,venue_1,venue_2,venue_3,container_0,container_1,container_2,container_3,container_4,container_5,container_6,container_7,container_8,container_9
5263,3,0,192,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5264,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5265,2,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5266,1,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5267,1,0,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5268,2,0,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5269,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5270,5,1,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5271,0,0,319,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5272,3,1,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5273,1,0,75,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5274,0,0,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5275,4,1,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5276,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5277,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5278,1,1,120,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5279,1,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5280,2,0,104,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5281,3,1,129,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5282,0,0,322,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5283,0,0,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5284,1,0,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5285,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5286,1,0,157,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5287,2,0,165,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5288,3,0,192,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5289,0,0,106,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5290,3,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5291,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5292,0,0,197,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5293,13,1,250,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5294,2,0,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5295,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5296,4,0,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5297,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5298,0,0,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5299,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5300,1,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5301,4,0,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5302,3,1,129,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5303,4,0,284,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5304,3,0,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5305,3,1,120,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5306,0,0,53,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5307,2,1,139,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5308,1,0,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5309,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5310,4,0,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5311,0,0,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5312,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5313,4,0,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5314,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5315,7,0,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5316,3,0,93,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5317,1,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5318,6,0,128,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5319,2,1,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5320,2,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5321,0,0,336,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5322,6,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5323,0,0,197,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5324,2,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5325,0,0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5326,0,0,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5327,0,0,319,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5328,2,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5329,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5330,0,1,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5331,0,1,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5332,2,0,104,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5333,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5334,0,0,202,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5335,0,0,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5336,8,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5337,0,0,146,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5338,3,0,228,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5339,8,0,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5340,2,0,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5341,1,0,63,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5342,2,0,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5343,2,0,99,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5344,3,0,228,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5345,4,0,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5346,0,0,336,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5347,0,0,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5348,2,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5349,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5350,2,0,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5351,0,0,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5352,1,0,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5353,2,1,93,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5354,2,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5355,0,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5356,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5357,0,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5358,0,0,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5359,1,0,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5360,0,0,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5361,4,1,136,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5362,0,0,322,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5363,0,0,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5364,2,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5365,3,1,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5366,3,0,228,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5367,0,1,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5368,0,0,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5369,3,0,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5370,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5371,3,0,228,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5372,3,0,192,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5373,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5374,2,0,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5375,2,0,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5376,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5377,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5378,2,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5379,3,0,72,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5380,0,0,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5381,3,0,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5382,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5383,0,0,322,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5384,0,0,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5385,0,0,322,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5386,4,0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5387,3,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5388,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5389,0,0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5390,1,0,63,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5391,0,0,319,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5392,0,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5393,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5394,2,0,188,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5395,1,0,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5396,3,0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5397,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5398,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5399,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5400,1,0,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5401,0,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5402,0,0,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5403,0,0,106,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5404,2,1,139,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5405,2,0,132,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5406,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5407,1,0,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5408,0,0,106,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5409,0,0,257,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5410,2,0,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5411,3,0,228,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5412,0,0,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5413,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5414,6,0,128,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5415,1,0,100,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5416,1,0,75,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5417,0,0,46,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5418,3,1,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5419,4,1,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5420,4,1,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5421,6,0,73,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5422,3,0,76,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5423,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5424,1,0,201,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5425,1,0,63,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5426,0,0,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5427,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5428,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5429,0,0,76,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5430,3,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5431,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5432,2,0,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5433,2,0,155,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5434,1,0,157,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5435,8,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5436,3,1,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5437,0,0,127,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5438,0,0,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5439,2,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5440,2,0,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5441,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5442,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5443,0,0,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5444,0,0,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5445,3,0,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5446,0,1,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5447,2,1,93,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5448,0,0,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5449,1,0,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5450,6,0,73,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5451,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5452,0,0,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5453,8,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5454,7,0,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5455,3,1,129,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5456,4,0,284,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5457,0,0,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5458,3,0,104,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5459,3,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5460,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5461,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5462,3,0,192,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5463,0,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5464,3,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5465,2,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5466,0,0,322,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5467,3,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5468,0,0,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5469,6,0,128,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5470,5,1,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5471,3,1,120,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5472,4,0,29,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5473,7,0,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5474,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5475,0,0,146,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5476,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5477,4,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5478,4,1,136,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5479,3,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5480,1,0,201,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5481,2,0,155,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5482,0,0,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5483,0,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5484,0,0,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5485,0,0,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5486,2,0,155,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5487,1,0,132,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5488,3,1,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5489,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5490,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5491,0,0,127,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5492,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5493,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5494,1,0,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5495,5,1,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5496,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5497,1,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5498,2,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5499,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5500,2,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5501,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5502,0,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5503,0,0,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5504,0,0,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5505,2,1,139,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5506,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5507,4,0,29,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5508,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5509,3,0,104,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5510,4,1,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5511,1,0,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5512,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5513,2,0,155,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5514,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5515,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5516,1,0,75,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5517,2,0,104,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5518,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5519,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5520,0,0,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5521,2,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5522,0,0,146,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5523,3,0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5524,0,0,27,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5525,4,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5526,0,0,59,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5527,0,0,46,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5528,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5529,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5530,3,0,76,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5531,4,0,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5532,8,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5533,4,1,136,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5534,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5535,3,0,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5536,1,0,204,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5537,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5538,0,0,257,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5539,3,0,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5540,0,1,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5541,0,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5542,0,0,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5543,0,0,319,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5544,0,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5545,3,1,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5546,2,0,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5547,2,0,188,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5548,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5549,3,0,228,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5550,1,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5551,0,0,146,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5552,1,0,201,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5553,3,0,228,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5554,2,0,150,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5555,3,1,129,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5556,1,0,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5557,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5558,3,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5559,2,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5560,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5561,1,0,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5562,0,0,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5563,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5564,2,0,53,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5565,0,0,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5566,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5567,1,0,63,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5568,8,0,72,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5569,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5570,1,0,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5571,4,0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5572,0,0,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5573,1,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5574,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5575,0,0,202,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5576,2,0,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5577,4,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5578,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5579,4,0,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5580,8,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5581,5,0,109,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5582,0,0,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5583,0,0,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5584,0,0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5585,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5586,13,1,250,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5587,2,0,165,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5588,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5589,3,0,192,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5590,1,0,136,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5591,3,0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5592,2,1,139,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5593,5,0,151,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5594,2,0,53,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5595,1,0,100,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5596,0,0,46,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5597,0,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5598,3,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5599,0,0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5600,2,0,155,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5601,0,0,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5602,2,0,165,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5603,0,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5604,7,0,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5605,2,1,139,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5606,0,0,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5607,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5608,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5609,0,0,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5610,0,0,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5611,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5612,1,0,75,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5613,0,0,59,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5614,2,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5615,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5616,2,0,165,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5617,3,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5618,5,1,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5619,0,0,257,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5620,1,0,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5621,3,0,132,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5622,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5623,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5624,2,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5625,2,0,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5626,0,0,53,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5627,2,0,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5628,2,0,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5629,8,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5630,3,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5631,13,1,250,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5632,3,0,132,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5633,0,0,322,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5634,0,0,1115,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5635,1,0,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5636,2,0,188,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5637,1,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5638,0,0,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0
